0.750 1.000 1.000 0.500 0.000 0.167 0.667 1.000 0.667 0.000 0.000 0.167 0.750 0.833 0.250 0.000 0.000 0.333 0.889 0.500 0.000 0.000 0.000 0.500 0.750 0.500 0.258 `
0.000 0.050 0.700 0.200 0.000 0.000 0.350 0.400 0.400 0.000 0.080 0.440 0.000 0.400 0.160 0.350 0.250 0.000 0.100 0.450 0.450 0.000 0.000 0.000 0.450 0.405 0.362 ^
0.438 0.375 0.000 0.236 0.062 0.469 0.431 0.094 0.181 0.000 0.203 0.194 0.297 0.181 0.219 0.000 0.208 0.109 0.431 0.484 0.062 0.208 0.000 0.333 0.406 0.474 0.766 %
0.400 0.400 0.400 0.720 0.800 0.080 0.000 0.250 0.800 0.240 0.000 0.267 0.833 0.367 0.000 0.160 0.840 0.350 0.000 0.120 0.720 0.760 0.400 0.400 0.560 0.545 0.478 z
0.440 0.867 0.080 0.533 0.160 0.000 0.600 0.640 0.233 0.000 0.000 0.278 0.867 0.194 0.000 0.040 0.367 0.320 0.700 0.040 0.520 0.333 0.040 0.800 0.480 0.478 0.478 x
0.500 0.500 0.040 0.633 0.333 0.333 0.500 0.000 0.500 0.333 0.333 0.500 0.000 0.500 0.333 0.333 0.528 0.000 0.583 0.361 0.133 0.767 0.480 0.633 0.567 0.460 0.500 u
0.625 0.422 0.600 0.622 0.325 0.542 0.056 0.604 0.148 0.500 0.500 0.000 0.500 0.111 0.500 0.500 0.000 0.500 0.111 0.500 0.675 0.200 0.650 0.244 0.650 0.303 0.500 m
0.675 0.150 0.743 0.050 0.400 0.479 0.146 0.667 0.167 0.229 0.275 0.475 0.600 0.525 0.200 0.062 0.688 0.143 0.688 0.021 0.000 0.375 0.000 0.350 0.000 0.329 0.500 w
0.633 0.560 0.467 0.800 0.167 0.500 0.500 0.000 0.600 0.333 0.500 0.400 0.000 0.600 0.333 0.500 0.400 0.000 0.600 0.333 0.633 0.560 0.133 0.680 0.567 0.479 0.500 n
0.520 0.700 0.040 0.167 0.560 0.067 0.694 0.067 0.278 0.200 0.000 0.567 0.360 0.300 0.000 0.000 0.250 0.800 0.278 0.000 0.000 0.000 0.560 0.067 0.000 0.500 0.500 v
0.300 0.433 0.367 0.600 0.333 0.760 0.120 0.000 0.280 0.920 0.900 0.100 0.000 0.067 0.867 0.840 0.320 0.000 0.080 0.720 0.300 0.633 0.367 0.367 0.300 0.562 0.522 o
0.667 0.833 0.200 0.000 0.167 0.583 0.750 0.600 0.000 0.250 0.333 0.250 0.800 0.250 0.417 0.250 0.000 0.600 0.750 0.667 0.167 0.000 0.200 0.833 0.750 0.120 0.194 ~
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.154 0.129 -
1.000 1.000 1.000 1.000 0.750 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.500 0.750 1.000 0.750 0.500 0.500 0.109 .
0.000 0.000 0.033 0.367 0.400 0.083 0.333 0.361 0.222 0.000 0.667 0.267 0.000 0.000 0.000 0.111 0.361 0.389 0.194 0.000 0.000 0.000 0.033 0.367 0.433 0.442 0.500 <
